text,label,suspected_label,matched_keywords,label_keyword_score,suspected_keyword_score,risk_reason
很喜欢看了第二遍了确实很好前不久看单身公主相亲记时，每个开头也是沙画，特别美这个数月之前俺就发过了太震撼了，内牛满面太神奇。。震撼，叹为观止！这个女人忒厉害了。据说有人为了看这个视频，一直找了7年，现在看来真的值，确实很好！,厌恶,喜悦,喜欢,0,1,possible_label_mismatch
完蛋了···我发现我的脸越来越锥子脸了····于是其实人家喜欢圆脸,愤怒,喜悦,喜欢,0,1,possible_label_mismatch
我的晚饭在那里？今晚的晚餐…哈哈哈…好饱哟…,厌恶,喜悦,哈哈,0,1,possible_label_mismatch
这姑娘曾经遭另一位帅哥强吻谁给我加的这场吻戏！大s在《泡沫之夏》里面跟我拍吻戏鼻子都被撞伤，但我现在更惨，要被这位姑娘生吞了！右边的这位黄帽子哥哥别生气，是你女朋友主动亲我的，我也不想！,喜悦,愤怒,生气,0,1,possible_label_mismatch
"本来就是喜欢独行的人现在何必干什么事情都想着“组团行动""呢？noonelikethatlikeido.反而多了不必要的考虑麻烦的行动往往失去原本的乐趣！扯什么呢？！",低落,喜悦,喜欢,0,1,possible_label_mismatch
喵。喜欢养猫的朋友，也许会爱屋及乌，会收集一系列与猫有关的产品，这个黑猫咖啡杯，不仅外面的图片有个大大的黑猫，连勺子都是猫的。不过$29.99美金的价钱可不是一般的贵。,愤怒,喜悦,喜欢,0,1,possible_label_mismatch
很想让1000这个数字保留长久些....不过总是要有新的开始嘛....貌似在过几天就要迎来我的第一颗假牙了....哎....年纪轻轻的.....真伤心啊,厌恶,低落,伤心,0,1,possible_label_mismatch
吴昕也堵着……张智成也堵着……大左也堵着……当红的都堵着……我沈凌海涛到好久了，不红的比较有时间……我想快点见到你们！爆笑《开心麻花之乌龙山伯爵》给力期待中！何老组织大家看?麻花?，录完歌曲火速前往，发现堵的跟驴肉火烧一样，哎，回头发现反射出来的自己还挺幼齿，拍张打发时间吧，大部队谅解下，Hoho。,愤怒,喜悦,开心,0,1,possible_label_mismatch
不是吧，这样的人也可以写出这样的爱情故事吗再一次被《山楂树之恋》的原作者艾米的素质震惊了……这个刻薄尖酸的泼妇骂电影版时连四岁的小演员都不放过，公然在博客里说扮演欢欢的小演员的笑声是A片里的XX声……,厌恶,愤怒,骂,0,1,possible_label_mismatch
丫丫叫准备去泰国了一刚--不带我的一刚...不开心了喏我寒假也丫丫叫自己出去~,厌恶,喜悦,开心,0,1,possible_label_mismatch
生日快乐··,厌恶,喜悦,快乐,0,1,possible_label_mismatch
顺便说点什么吧...在啃牛浪汉——泡椒凤爪！好吃！辣的好爽！！,厌恶,喜悦,爽,0,1,possible_label_mismatch
快乐大本营出专辑了，刚开始说到要感谢的人，吴昕说要感谢领导,低落,喜悦,快乐,0,1,possible_label_mismatch
连着拍了四个明星，很辛苦联系到的，本来很开心，今天包装组的老师突然打电话给我，说有三条素材肯定不能用，因为拍的时候杂音太大了，我懵了，找来当时过去的摄像一起看素材，他才很尴尬的跟我说，“恩，没注意，开错话筒了”......hohohoho......我郁闷的不知道说什么好了！泪奔,厌恶,喜悦,开心,0,1,possible_label_mismatch
哈哈好大好大养这么大真是难为你了！您家的宠物越来越像你了........-宅男宅女爱冷笑话,低落,喜悦,哈哈,0,1,possible_label_mismatch
"鼻塞,喉咙不舒服,浑身觉得冷,看来真要去好好看看病了.怎么一个感冒搞成这样!",低落,喜悦,舒服,0,1,possible_label_mismatch
还是喜欢玩微薄，在自己的地盘上大说特说。校内、空间多多少少都还是有些顾虑。呵，早睡早起，明天起来喝豆浆，然后拉筋，然后背单词,厌恶,喜悦,喜欢,0,1,possible_label_mismatch
不如拍死導演啊~~務必一次性把你炸死去陪那些可憐的狗！！【放狗狗一条生路】导演姚守岗讲述如何拍摄电影《犬王》：“为了让表演显得更加的真实，给训练有素、屡次立功的军犬，绑上了真实的炸弹；在镜头前，它奔跑着被炸成了碎片。多年来训练和培养该犬的那位战士，看到如此真实的镜头后，哭得死去活来…“，“为了减轻狗的痛苦，务必要一次性把它炸死”,厌恶,低落,痛苦,0,1,possible_label_mismatch
流口水了~~~韩先生也爱吃啊哇哇哇，好好吃的样子……何炅爸爸送来的口味虾，超级好吃，哈哈哈。。。。,厌恶,喜悦,哈哈,0,1,possible_label_mismatch
"君君姐有想我咩？O(∩_∩)O哈哈~超可爱的,我想大家了~赛赛&破饵。。。在做早间运动。。",厌恶,喜悦,哈哈,0,1,possible_label_mismatch
今天吃的鸭血粉丝汤还有小笼包可好吃了→_→我现在肚子疼(-┏):比我幸福多了。。我就冲了碗米粉还凉了:可怜的娃我口怜的晚餐,厌恶,喜悦,幸福,0,1,possible_label_mismatch
嘉颖别太难过啦。。。2010-07-19娛樂新聞台戴思聰病逝嘉穎表傷痛下載請進：,厌恶,低落,难过,0,1,possible_label_mismatch
"我是吃的，这和腊肉关系不大，嘿嘿反正我不吃腊肉.谁吃恶心谁,嘿嘿~有创意国内卫生X广告，吸收力就是这么强！（以后想吃葡萄干就拿卫生纸包点葡萄）",喜悦,厌恶,恶心,0,1,possible_label_mismatch
这段时间每天都在温习多啦A梦，野比大雄真是个幸福的家伙哇,厌恶,喜悦,幸福,0,1,possible_label_mismatch
·教我怎么能不难过。你劝我灭了心中的火。,愤怒,低落,难过,0,1,possible_label_mismatch
这么好的肥料可不能便宜了别人。于是一直憋着。后来实在憋不住了，找个厕所就上。可是也除了放几个屁之外，什么也没有。回到家里炫耀。谁知老婆一听大怒：你这个败家子，哪有你这样过日子的，省下这几个屁来吹灯该多好！,喜悦,愤怒,怒,0,1,possible_label_mismatch
根本就无人会去睇天气边个得闲去睇天气。。。有病睇佐都唔知乜天气！学习学习人家的天气预报是怎么做的哈哈,厌恶,喜悦,哈哈,0,1,possible_label_mismatch
小猫也住楼，你喜欢几楼的猫【爱猫】整齐，要的就是这个效果,低落,喜悦,喜欢,0,1,possible_label_mismatch
我喜欢……【日本动漫名家一分钟精彩短片集】15个时长仅一分钟的动画短片，日本动漫界精英的心血之作，强烈推荐！！新海诚《猫的集会》NHK15全集在线观看：,愤怒,喜悦,喜欢,0,1,possible_label_mismatch
好委屈那小眼神...我臣服了我被你感動的！,厌恶,低落,委屈,0,1,possible_label_mismatch
死萧静毛，穿走了我的裤子还带走了我的袋子。说都不说一声。怎么老这样。最怕就是拖很久的不拿回来。田中的校裤明明就借给你了没还，还说还我了。明明就没有。哼。这样让人很反感啊！死家伙！,低落,厌恶,反感,0,1,possible_label_mismatch
讨厌下雨天。总是湿淋淋的。,低落,愤怒,讨厌,0,1,possible_label_mismatch
伤心！关于小贝，我必须承认自己很“贝利”,厌恶,低落,伤心,0,1,possible_label_mismatch
回复难得呀，今天的国足还真有点纯爷们的样子了，不知道10日会不会再变回姑娘的原型也算一个惊喜。据传，中日国足赛，中方点球没进~~~~~怎么不把足球看成骰子，那样准进。,愤怒,喜悦,惊喜,0,1,possible_label_mismatch
看来官员也与时俱进啊，和凤姐同一阵线。如此善用媒体，很无耻。我这边7月要策划一个什么活动，新闻出来后，能不能麻烦你狠批一下，不批评就产生不了影响。听了这句话，我嘴上开玩笑地说“你在挑逗时评家”，心里其实在崩溃，甚至开始怀疑人生。,愤怒,低落,崩溃,0,1,possible_label_mismatch
实在无语…把出声明的出售，公安会率先报价的。看到了吧，这样的人还存在！受惊了...,愤怒,厌恶,无语,0,1,possible_label_mismatch
【智利被困矿工救援滚动报道】首名矿工开始升井；救援人员用时约16分钟抵达地下避难所，预计其在差不多的时间里将成功获救，返回地面。,喜悦,愤怒,滚,0,1,possible_label_mismatch
"回复唯有饮者留其名。很喜欢关于酒的诗。但现在离我越来越远了。还是在追求无错。。飞鸽传书都冇咁快喇！好吖。千里共举共醉比我早先（李白）重劲。因他们没有微博夜餐时间,换咗青色杯一只...但我兄弟已经有咗三只唔同颜色...",低落,喜悦,喜欢,0,1,possible_label_mismatch
。男人穷没事，穷到花女人钱就可以去死，希望那些花女人钱的男人们，顾好自己仅有的尊严，别没钱人品也那么低，要不要脸。我快吐了。这也是让我现在超反感的原因之一。,愤怒,厌恶,反感,0,1,possible_label_mismatch
你现在骂我，是你还不了解我，等你真正了解了我，你肯定还想动手打我说得好！恩，有这样的，好时蜜里调油，坏时恶语相向。好时一好百好，坏时一无是处。,喜悦,愤怒,骂,0,1,possible_label_mismatch
搞定一份实践报告。。还有一份..猫得脖子都酸了...不过还好..看到那些无辜死去的人...小抱怨都算是种幸福.。,低落,喜悦,幸福,0,1,possible_label_mismatch
昨天南丫島之行，十分舒泰，出了一身汗!!爽~但卻令我眼睛受感染發炎了,厌恶,喜悦,爽,0,1,possible_label_mismatch
看了一个预告片就哭的不行了……在你苦难的童年里，我就是你的哥哥，你的朋友，你的游戏伙伴，至死不渝。——《人狗奇缘》看过这部片子的人都被感动了，他不只是宠物，是你的支柱，是你的开心果，是你的朋友，是你的亲人……你身边是不是也有这样一个守护神,低落,喜悦,开心,0,1,possible_label_mismatch
我还记得刀刀在《那些女人》上的扮相，当时萌死了~当然另三个女人也是让我眼前一亮的说。刀刀，我好喜欢你的《魅生》，它真的写完了么？？？为什么有种未完待续的感觉...各种遗憾，too..说到茄子，@夏笳，这回去杭州，想起俺俩06年拍过“那些女人”的照片后，一起西湖游的场景。可惜这次你来上海看世博会，没能好好招待你，要是晚一周来，就可以一起再访杭州了。各种遗憾。,愤怒,喜悦,喜欢,0,1,possible_label_mismatch
坏叔叔别砍我让我回家天堂很美可那里没有爸爸妈妈。坏叔叔别杀我我要回家没有了我爷爷奶奶会很伤心的坏叔叔放下刀吧你要真生气等着我长大我会帮你把贪官砍了,厌恶,愤怒,生气,0,1,possible_label_mismatch
用情最深，情到深处人孤独这条可以转。双子座。,愤怒,低落,孤独,0,1,possible_label_mismatch
一路顺风，给俺们带好吃的啊。无线网络好方便！！机场等待登机中，还好有微博陪伴我～准备回家真开心！！,厌恶,喜悦,开心,0,1,possible_label_mismatch
还好我是一点睡觉》哇哈哈（每日）笔者作为过来人表示，曾经我也一度“如花似玉”，因饱受晚睡的摧残，导致现在。。。，好了，你懂的！,厌恶,喜悦,哈哈,0,1,possible_label_mismatch
《东邪西毒》里面，张曼玉说，我一直以为是我自己赢了，直到有一天看着镜子，才知道自己输了，在我最美好的时候，我最喜欢的人都不在我身边。,厌恶,喜悦,喜欢,0,1,possible_label_mismatch
好想听她飙脏话。。我宝宝是真球迷。我信了。完完全全的信了。谁再说小人家是伪球迷我喷谁。。今日去采笔小姐，不枉费我长途跋涉来回花3小时去闵行，这个圈子里终于被我遇上了一个德国球迷，粉丝面前公开直言不想看到西班牙。其实比起我们楼上聊天时她已经客气好多，第一次觉得艺人飚脏话是那么可爱，还有对那位名嘴的抨击。哈哈。当然是不能也不会写出来的。,愤怒,喜悦,哈哈,0,1,possible_label_mismatch
两人分手后多年，在一个城市不期而遇。男：“你好吗？”女：“好。”男：“他好吗？”女：“好。”女的问：“你好吗？”男的回答：“好。”女：“她好吗？”男：“她刚告诉我她很好。”-----这是我最喜欢的爱情故事。。。,厌恶,喜悦,喜欢,0,1,possible_label_mismatch
喜欢三叶草，36号淘鞋网周年庆，狂欢月鞋子也疯狂，急速征婚中，寻找最适合的ta参与方式：即日起加关注++评论（写下您喜爱的鞋品牌、所穿鞋尺码）+位好友以上，免费赢取价值00多元阿迪或匡威鞋双，另设鼓励奖赠李宁包及幸运奖送精美拖鞋(若干名）详见图,低落,喜悦,喜欢,0,1,possible_label_mismatch
羡慕你啊！！~~赵薇说她一切都很好，她一直在找一个怎么样的机会跟大家见面，自己很开心能当上这次评委！,低落,喜悦,开心,0,1,possible_label_mismatch
你在哪过周末呀？让我白高兴一场。,低落,喜悦,高兴,0,1,possible_label_mismatch
绝食了一天，终于在ROOM崩溃了...吃了3天的东西...这这这，你受的了么？谁让你菜做这么好吃的？看来，今天要喝卦，然后带走热量补偿补偿.但按今天的吃法，至少照着5瓶以上喝...得了，走起来...,喜悦,低落,崩溃,0,1,possible_label_mismatch
无语凝噎好得啊~转完再睇【百事禁播广告】短短29秒，看看百事可乐是如何藐视可口可乐的？据说此广告气爆了可口可乐的领袖！,喜悦,厌恶,无语,0,1,possible_label_mismatch
呼~~取消树洞了，实在太讨厌！净素些没油盐的！！！,低落,愤怒,讨厌,0,1,possible_label_mismatch
太帅了嘿~~~柳大叔，这张照片好挠头啊…惆怅，青春一去不复返了！我亲爱的弟弟--大倩童鞋---》贼帅！！！忽忽哈哈,愤怒,喜悦,哈哈,0,1,possible_label_mismatch
"真是只知道吃。玩。回复:吃货井小宝:哈哈哈我这几天吃了好多撑到不行我和明惠姐过几天去台中找你玩:早餐可以嚐嚐台式早餐,我喜歡玉米蛋餅跟火腿蛋吐司又是一天紧密的培训。吃过安利奎为我准备的早餐后。听着耳机里的那首美丽人生。一个人搭换台北的捷运来到了蓝波老师的排练室。因为我要独立。所以拒绝同事卷毛哥的陪同。提早出门没有安全感的我提前到了一个小时。此时的我。一边吹风。一边和大家聊天。轻松自在。ku",低落,喜悦,哈哈,0,1,possible_label_mismatch
传说中摇滚范儿的梦梦。送给高考的童鞋们，轻松点儿哈！我睡啦。。。,喜悦,愤怒,滚,0,1,possible_label_mismatch
转强奸后再说找错人了，比强盗还强盗。又是拆迁，这四个字我说了N编了。艹。。。无语气愤!【开发商将住户拖出房强拆事后称拆错了】河南开封一妇女街头哭诉：“我们一家人正在睡觉，闯进一伙人把我们拖出来，随后推土机就把我们的房子推平了。”副区长称开发商搞拆迁时“拆错了”。,愤怒,厌恶,无语,0,1,possible_label_mismatch
讨厌！晚上睡不着,低落,愤怒,讨厌,0,1,possible_label_mismatch
回复不是联想，俺真的就想起来这个笑话，O(∩_∩)O哈哈~想象力真够丰富的。算你狠,厌恶,喜悦,哈哈,0,1,possible_label_mismatch
生日快乐！一年来为广大网球爱好者带来最新的消息，辛苦了！新浪网球微博很快要一岁了！为感谢对各位朋友，只要是新浪网球的微博粉丝，在9月2日至9月31日期间评论并此微博，就有机会获得上海大师赛特许纪念品礼盒，内有短袖、帽子、护腕、等纪念品、共5盒！我们将随机抽取5个粉丝，想要得奖，就快来参加活动吧！获奖名单将于十一期间公布！,低落,喜悦,快乐,0,1,possible_label_mismatch
看着有点疼...可爱，喜欢拎回家等熊猫不再濒危而是像狗一样多的时候，它们会是最粘人的宠物。想不想拎他们回家？,厌恶,喜悦,喜欢,0,1,possible_label_mismatch
我太伤心了我太丢脸了我太无奈了我太想死了人生真是没有后悔药吃啊,厌恶,低落,伤心,0,1,possible_label_mismatch
哇！第一现场要拍小月月真人版么？转，像，太像了:老翟变性了，哈哈。:我看肯定能火:男版小月月啊！美女即野兽,愤怒,喜悦,哈哈,0,1,possible_label_mismatch
今年的中秋过得最丰富了，喜乐晕哀怒，都有了。刚好吃的月饼又是五谷杂粮的这也太巧了。最难过的是，为什么身边的人如此看轻感情呢？？？能爱人、能被人爱是多么幸福的事啊~~为什么要把我推开呢？,厌恶,喜悦,幸福,0,1,possible_label_mismatch
对公司这破旧的电脑彻底无语，事情越多，它越慢，开个word都要等个十几秒，崩溃了～,愤怒,厌恶,无语,0,1,possible_label_mismatch
台风啊你怎么又来了我们才军训一天半而且渐渐融入到集体中渐渐对教官有了感情最后却被迫停止本来是4天的现在不用受苦受累了去感到一种不舍对教官的不舍对军训的不舍啊啊早上最后大家围坐在草坪上一起唱着教官交给我们的军歌《战士责任重》、和11班一起PK！玩的多开心啊~~,厌恶,喜悦,开心,0,1,possible_label_mismatch
梁太~你一定要坚强生活下去!!!不要令你丈夫失望呀!!!好好生活照顾儿子!!加油!!,厌恶,低落,失望,0,1,possible_label_mismatch
回复那当然翻译的我宁愿不看邵氏改主打电影吧，毕竟现在电视剧的质量大不如前，反倒搞部电影出来博彩多！我承认我看《七十二家租客》有点晚，不过还是要力推！当邵氏的字样出现在字幕时，心中真的有一种难言的感觉。不得不说这是一部完全没有让我失望的电影，也是近年来看过的带来最多回忆最温暖最欢乐的电影。邵氏粉，TVB迷绝对不能错过！今年香港好多还原本色的港片，香港电影加油！@李栋全,喜悦,低落,失望,0,1,possible_label_mismatch
10，12。。。。还好还好。。。。某人说我很悲催。。。用四个字形容你的初恋？1.伤痕累累。2.一场游戏。3.甜甜蜜蜜。5.刻骨铭心。6.纯情唯美。7.好心分手。8.淡而无味。9.忐忑朦胧。10.相遇太早。11爱恨交加。12.年少无知。13.酸甜苦辣。14.一相情愿。15.未始已终。16.后悔莫及。17.被人勾引。18.痛并快乐。19.正在享受。20.初恋未到。,厌恶,喜悦,快乐,0,1,possible_label_mismatch
"崩溃~~城市包围农村汗颜,脱衣舞下乡了.农民兄弟是福是祸?",愤怒,低落,崩溃,0,1,possible_label_mismatch
能不如此媚俗么？硬生生把社会事件变娱乐事件~感觉很不爽，这是对犀利哥的恶意消费，犀利哥从中能挣得多少好处？到目前为止还在把犀利哥当病人，太不厚道了！最近看还有个叫犀利哥爱情的、ai……犀利哥要被搬上大银幕，是杯具，洗具，还是闹具？据悉已金盆洗手多年的邓建国将联手26岁亿万美女制片人，投资5000万拍摄《犀利哥传奇》，并打算争锋明年贺岁档。犀利哥将有香港型男吴嘉龙（见图）扮演，韩星张娜拉出演犀利哥女友。有媒体报道，杜琪峰也曾有意拍摄《犀利哥传》。,厌恶,喜悦,爽,0,1,possible_label_mismatch
转又一只金毛，喜欢的快快联系吧广州有无人领养金毛女？差不多两岁，月底没人领养就要安乐死了.只狗系光复北路的济宠宠物医院，电话：13902225675黎医生，前天有去的人说，狗狗估计知道咩事，有人来就拼命讨好，可能希望能有人带走它；人一走它就拼命叫，可怜啊！有人打电话俾医生话未有人领养架，大家帮手转！我都系帮手转。,厌恶,喜悦,喜欢,0,1,possible_label_mismatch
我也是我也是一点不错，是福毛。我也有哦~那叫福毛。拔掉它就拔掉福气了，下次不要拔！要保护好！俺也有一根……天哪，我也有一根，前几天刚给拔了，早知道不拔了就逆哥！那个不能随便拔的。可以剪不要拔。脸上经常有这么一跟白色的毛！拔了长长了拔的。今天我才知道。它叫智慧毛！哈哈哈！,厌恶,喜悦,哈哈,0,1,possible_label_mismatch
终于知道Ling所谓的“瑞典甩哥”了。。。“瑞典甩哥”那个是男人女人？无语！受不了了！和可以上,低落,厌恶,无语,0,1,possible_label_mismatch
"老外了,那东东越磨越大的.他的老二是不是都变成针了啊当国家干部为人民服务,真的不容易呀!(cj_org-**-吃?太累了。安徽省安庆市某事业单位科室负责人王成因受贿落马，在其日记与移动硬盘中发现，王成先后与500多名女性发生过性关系,原文：",喜悦,低落,累了,0,1,possible_label_mismatch
我甚至顾不上为往生者难过太久，因为深深忧虑：会不会有孩子成为孤儿有长者成为孤老有爱侣天人永隔？我甚至为今天是周一不是周日而＂庆幸＂。同在一个城市，42个生命是如此切肤，此刻不敢想像四川人曾要多勇敢才能渡过啊。。。！逝者安息截至今晚十时，胶州路高层住宅大火已导致四十二人遇难。,厌恶,低落,难过,0,1,possible_label_mismatch
回复一边呆着去，快当爸爸的人了，还不照顾你媳妇儿去，来我这捣什么乱，姐姐我不就比你大几个月嘛。看来您老也不小了，哈哈一哥们前几天跟我吃饭，说在他们单位（中央级），有男同事问他要手下的美女，有女同事让他介绍大十岁的位高权重的男人。昨天自己倒好，被不是女友的女人逼婚。这个世界真疯狂！,低落,喜悦,哈哈,0,1,possible_label_mismatch
就是介样！！！那天在机场没看见你正面。。。就是要酱红！！！哈哈~你和你老婆又玩开了哦~~~紅！,厌恶,喜悦,哈哈,0,1,possible_label_mismatch
哈哈，上地址..................豆瓣有个活动··生活中的美女··在我看的津津有味的时候····凤姐的照片就出来了···,厌恶,喜悦,哈哈,0,1,possible_label_mismatch
活佛济公，我算是彻底佩服中国的编导，你把神话剧编成下三滥的言情剧外加过时的武打剧我也就忍了，但你不能让济公当个跑龙套的吧，看着济公，不对，圣僧一脸痛苦的运功疗伤，我只感觉自己的内伤比圣僧还重啊！,厌恶,低落,痛苦,0,1,possible_label_mismatch
今日玩『死無對証』！哈哈！,低落,喜悦,哈哈,0,1,possible_label_mismatch
陈嘉桦，你要最幸福！意思是＂加班＂！中秋節還要上班的意思是？？？？？？？,厌恶,喜悦,幸福,0,1,possible_label_mismatch
回复呀呀呀，居然这么想我呀~~如果我现在20岁，还真没准~~如果时光能够倒流，你肯定也去啦！哈哈，永远充满活力的刘火焰公司有员工周末去拍裸照，虽然通常我还是很包容80后非主流，但听说真有人这么去做了，还发了自己的照片在网上，还是真的被雷到了。。。,厌恶,喜悦,哈哈,0,1,possible_label_mismatch
一想到自己的扯淡的围脖竟然还有人看，我就感动得想哭～～,厌恶,低落,想哭,0,1,possible_label_mismatch
2010年度最短最艳情小说：床，钱，明月，光；衣撕，地上，爽疑是地下霜。,愤怒,喜悦,爽,0,1,possible_label_mismatch
一个缺乏基本人道的国家，更缺乏对未成年人的特殊人道，真的很气愤！大火来了，让孩子先死。毒奶来了，让孩子先喝。疫苗来了，让孩子先打。大雨来了，让孩子淋个通透，淋个香甜，淋出一种革命传统，淋出一个美好明天。感谢郭嘉感谢爬梯，是谁给我们安排下幸福的生活？阿门。谁是中国明天的主人？,愤怒,喜悦,幸福,0,1,possible_label_mismatch
哎哟喂，大半夜啃鸭头啃的辣死了，我是多久没吃辣了啊差点要满地打滚了啊，不行啊不行啊，哪天去吃个水煮牛肉麻辣田鸡毛血旺锻炼下。还有，没有啤酒陪伴鸭头果然是不完美啊,厌恶,愤怒,滚,0,1,possible_label_mismatch
我家也要买这样滴~卡哇伊这想法我无语了俸?,愤怒,厌恶,无语,0,1,possible_label_mismatch
"就吃咋啦吃货井小宝哈哈哈我这几天吃了好多撑到不行我和明惠姐过几天去台中找你玩早餐可以嚐嚐台式早餐,我喜歡玉米蛋餅跟火腿蛋吐司又是一天紧密的培训。吃过安利奎为我准备的早餐后。听着耳机里的那首美丽人生。一个人搭换台北的捷运来到了蓝波老师的排练室。因为我要独立。所以拒绝同事卷毛哥的陪同。提早出门没有安全感的我提前到了一个小时。此时的我。一边吹风。一边和大家聊天。轻松自在。ku",低落,喜悦,哈哈,0,1,possible_label_mismatch
？？？？？？？？？？？？？都是同一个编辑？同一首歌？wtfu中国情绪失控这些作者让我很纠结……到底高不高兴！！！,愤怒,喜悦,高兴,0,1,possible_label_mismatch
夏天真难过——因为对啤酒过敏、对羊肉过敏……夏天适合吃的，我都吃不得…………,厌恶,低落,难过,0,1,possible_label_mismatch
还有貌似血管儿学习转了！OMG哈哈很强:我学会检验真假了！:据说，做完隆胸手术之后拿手电照出的效果是这样的！好恐怖啊！！！！,厌恶,喜悦,哈哈,0,1,possible_label_mismatch
拜拜，保佑我逢考必过。【今日是农历9月19日--观世音菩萨出家日】观世音梵文（Avalokitesvara），意思是“观照世间众生痛苦中称念观音名号的悲苦之声”。观世音菩萨为正法明如来再来因大慈愿力安乐众生故，现作菩萨，与文殊菩萨、普贤菩萨、地藏菩萨并称为四大菩萨。大家来拜一拜吧，会有好运的！,厌恶,低落,痛苦,0,1,possible_label_mismatch
股票又套了，太对不起妈妈了。妈妈我不想让你失望,厌恶,低落,失望,0,1,possible_label_mismatch
"回复我讲的啦哈没有的拍啦很远比chloe,may他们还远谁讲的？哈哈。。。别去拍拖拍到晚上咯！不然。。。唯一让七月没有那么恐怖的一天哈今天七夕情人节^^",愤怒,喜悦,哈哈,0,1,possible_label_mismatch
广告界真正的明星很稀有，孙大伟是其中最璀璨的一颗。我在此非常难过地告诉关心孙大伟的广告界朋友们，孙大伟在今天下午一点40分时，终于放下一切，平静地走了。让我们一起为他远离苦痛，帮他祈福去到一个极乐世界！代表他的家人，感谢大家多日以来的关心！,厌恶,低落,难过,0,1,possible_label_mismatch
无图片无真相DIOR四个月大了，最喜欢做的事情就是抱大腿。。。抱住用后肢跟着你走，囧。。。,低落,喜悦,喜欢,0,1,possible_label_mismatch
我靠，要骂人了！！小区门口贴了张通知：从明天早晨九点到后天早晨九点停电24小时，我的大本营啊！！我的志凯哥啊！！我怎么这么想哭呢！！！！！宝贝，我决定明天晚上看电影去~回头有时间咱俩再看一遍~,厌恶,愤怒,骂,0,1,possible_label_mismatch
非鱼你好搓哦。~~哈哈哈看到这票子，太刺激人了~~~~~~伤心]找呀找呀，找票票，找到一个好票票，亲亲你呀，摸摸票，你是我的好票票。我的票子在哪里？？？？？？一大早就跑去等啦，终于拿到票票啦！我们已经准备好啦，等着看的演唱会啦！无比的期待笔笔的首场，大海报好漂亮，期待演唱会的造型，期待演唱会的歌！宝宝加油！想念你！,愤怒,喜悦,哈哈,0,1,possible_label_mismatch
瓦数估计不低！！请问，你是多少瓦的？俺也要吃，俺还没吃过你做的俺也要吃，上次都是吃俺做的。可是已经被我吃完了耶。。哈哈。下次给你做一锅啊。Yeah。開飯嘍。自製臘味褒仔飯。,低落,喜悦,哈哈,0,1,possible_label_mismatch
"好幸福。。。谢霆锋说“我条命忌金每个相士都说柏芝属重金，一起的话轻则惹官非，重侧其中一人会死；第一次和她拍拖，撞了车、坐了监，她觉得是因为她克住了我；但我一生无悔！我愿意为爱去赌！以生命去换取一段真感情，我把这条命给你，要拿就拿。""这个浪漫抵死的男人！(quote图@谢木木-NIC蔓延)",厌恶,喜悦,幸福,0,1,possible_label_mismatch
中午在车上不停用手机登录、退出、刷新微博，竟然让客户端崩溃了。完全打不开，一点击就弹出来。开始以为是手机死机了，关了机再开，还是不行，只好删掉客户端重新下载。人倒霉喝水都会塞牙缝这句话一点也不假,愤怒,低落,崩溃,0,1,possible_label_mismatch
回复我……已经不清白了。哈哈，闻哥你一生不得清白啊。要不是你这么解释了的话我以后还真就看不起你了。《IT时报》微博出鞘闻华舰：微博小说就像女孩子的裙子.有人说用微博玩文学就像女孩子的裙子，“越短越吸引人”，北大中文系教授闻华舰将微博文学称为“以小博大”…………谁说我是北大教授？能不能别这么埋汰人？你才北大的呢，你们全家都是北大的,低落,喜悦,哈哈,0,1,possible_label_mismatch
看我炅笑的…爱你我不敢转。一转就会有百万人围观寒少光棍节前率先“脱光”啦。为了拍外拍，如此敬业和投入，这就是的精神！我真的不敢转，想看的朋友自己去找～～真的很那个！！要得，何老师，你等一下我再转一次，呵呵何老师这究竟是有多好笑啊哈哈。您也忒可爱了吧,厌恶,喜悦,哈哈,0,1,possible_label_mismatch
您的每一次都是一次祭奠，愿生者幸福，逝者安息！【唐山大地震34周年祭】1976年7月28日凌晨3点42分，中国唐山发生里氏7.8级大地震.....向逝者致哀，向生者致敬！,厌恶,喜悦,幸福,0,1,possible_label_mismatch
哈哈，我每次考试后，都是交完卷奔向厕所，为的是把小条销毁。而每次看到厕所纸篓中的状史况后才明白，许多捷足先登的人，想法和做法和我完全一样。,愤怒,喜悦,哈哈,0,1,possible_label_mismatch
张仲景－东汉名医，被尊为医圣，著有《伤寒杂病论》，今河南邓州人。司马懿－三国著名军事家，今河南温县人。上述截至东汉。有人说河南人不好，我接触了，不这样认为。有人说回族人不好，我接触了，也不这样认为。说实话，我没有接触过上海人。但我总认为，不论什么城市，什么民族的人都是很善良的，败类只是少数！我不想因为败类而去讨厌了整个城市或整个民族。但是，这些给自己城市和自己民族抹黑的败类，真的就没法改变？,低落,愤怒,讨厌,0,1,possible_label_mismatch
7星，哈哈最低，才4星7星。,厌恶,喜悦,哈哈,0,1,possible_label_mismatch
回复《爱在哈佛》看过吗？特感人~呵呵是滴我们当时比较喜欢冬季恋歌==“他以如此巧妙的讽刺，同时给了我青春与孤单。”五十年代的加缪是寂寞的，却成为年轻一代的良心。“失去希望并不就是绝望，地上的火焰抵得上天上的芬芳。”,厌恶,喜悦,喜欢,0,1,possible_label_mismatch
